出発地,バス停名,出発時,出発分,運賃
&#9733,祇園,9,51,
,毛越寺,9,53,170
,平泉駅前,9,55,170
,鈴沢,9,57,180
,花舘,9,58,260
,中尊寺,9,59,260
,衣川橋,10,1,310
,瀬原,10,3,340
