出発地,バス停名,出発時,出発分,運賃
&#9733,佐野,13,40,
,祇園,13,41,170
,毛越寺,13,43,250
,平泉駅前,13,45,250
,鈴沢,13,47,280
,花舘,13,48,330
,中尊寺,13,49,330
,衣川橋,13,51,340
,瀬原,13,53,340
,徳沢,13,55,350
,白鳥,13,57,370
,塔ヶ崎,13,58,390
,丁切,13,59,390
,三日町,14,1,410
,七日町,14,2,410
,前沢新町,14,2,430
,二十人町,14,3,430
,母体口,14,4,440
,前沢保育所前,14,5,450
,イオン前沢,14,8,450
