出発地,バス停名,出発時,出発分,運賃
&#9733,母体口,17,23,
,二十人町,17,24,
,前沢新町,17,25,
,七日町,17,25,
,三日町,17,26,
,丁切,17,28,
,塔ヶ崎,17,29,
,白鳥,17,30,
,徳沢,17,32,
,瀬原,17,34,
,衣川橋,17,36,
,中尊寺,17,38,
,花館,17,39,
,鈴沢,17,40,
,平泉駅前,17,42,
,毛越寺,17,44,
,祇園,17,46,
,佐野,17,47,
,川屋敷,17,48,
,大佐,17,49,
,中里新町,17,50,
,沢田入口,17,51,
,山目駅前,17,51,
,中里市民センター前,17,52,
,山目一丁目,17,53,
,配志和神社前,17,54,
,竹山,17,55,
,一関一高前,17,58,
,大町角,17,59,
,大町通り,18,0,
,一関駅前,18,2,
