出発地,バス停名,出発時,出発分,運賃
&#9733,中尊寺,19,9,
,花舘,19,10,170
,鈴沢,19,11,170
,平泉駅前,19,13,170
,毛越寺,19,15,170
,祇園,19,17,260
,佐野,19,18,330
,川屋敷,19,19,330
,大佐,19,20,350
,中里新町,19,21,350
,沢田入口,19,22,350
,山目駅前,19,22,350
,中里市民センター前,19,23,350
,山目一丁目,19,24,350
,配志和神社前,19,25,350
,竹山,19,26,350
,一関一高前,19,29,350
,大町角,19,30,390
,大町通り,19,31,390
,一関駅前,19,33,390
