出発地,バス停名,出発時,出発分,運賃
&#9733,白鳥,17,30,
,徳沢,17,32,170
,瀬原,17,34,260
,衣川橋,17,36,310
,中尊寺,17,38,340
,花舘,17,39,350
,鈴沢,17,40,350
,平泉駅前,17,42,350
,毛越寺,17,44,350
,祇園,17,46,350
,佐野,17,47,370
,川屋敷,17,48,370
,大佐,17,49,410
,中里新町,17,50,410
,沢田入口,17,51,410
,山目駅前,17,51,430
,中里市民センター前,17,52,430
,山目一丁目,17,53,430
,配志和神社前,17,54,450
,竹山,17,55,450
,一関一高前,17,58,450
,大町角,17,59,490
,大町通り,18,0,490
,一関駅前,18,2,490
