出発地,バス停名,出発時,出発分,運賃
&#9733,中里市民センター前,7,25,
,山目駅前,7,26,170
,沢田入口,7,26,170
,中里新町,7,27,170
,大佐,7,28,250
,川屋敷,7,29,250
,佐野,7,30,320
,祇園,7,31,320
,毛越寺,7,33,340
,平泉駅前,7,35,340
,鈴沢,7,37,350
,花舘,7,38,350
,中尊寺,7,39,350
,衣川橋,7,41,350
,瀬原,7,43,370
