出発地,バス停名,出発時,出発分,運賃
&#9733,中里市民センター前,16,23,
,山目一丁目,16,24,170
,配志和神社前,16,25,170
,竹山,16,26,170
,一関一高前,16,29,170
,大町角,16,30,250
,大町通り,16,31,250
,一関駅前,16,33,250
