出発地,バス停名,出発時,出発分,運賃
&#9733,中里市民センター前,19,23,
,山目一丁目,19,24,170
,配志和神社前,19,25,170
,竹山,19,26,170
,一関一高前,19,29,170
,大町角,19,30,250
,大町通り,19,31,250
,一関駅前,19,33,250
