出発地,バス停名,出発時,出発分,運賃
&#9733,川屋敷,9,49,
,佐野,9,50,170
,祇園,9,51,170
,毛越寺,9,53,250
,平泉駅前,9,55,250
,鈴沢,9,57,280
,花舘,9,58,330
,中尊寺,9,59,330
,衣川橋,10,1,340
,瀬原,10,3,340
