出発地,バス停名,出発時,出発分,運賃
&#9733,川屋敷,12,49,
,佐野,12,50,170
,祇園,12,51,170
,毛越寺,12,53,250
,平泉駅前,12,58,250
,鈴沢,13,0,280
,花舘,13,1,330
,中尊寺,13,2,330
,衣川橋,13,4,340
,瀬原,13,6,340
