出発地,バス停名,出発時,出発分,運賃
&#9733,山目一丁目,7,59,
,中里市民センター前,8,0,170
,山目駅前,8,1,170
,沢田入口,8,1,170
,中里新町,8,2,170
,大佐,8,3,250
,川屋敷,8,4,250
,佐野,8,5,320
,祇園,8,6,320
,毛越寺,8,8,340
,平泉駅前,8,10,340
,鈴沢,8,12,350
,花舘,8,13,350
,中尊寺,8,14,350
,衣川橋,8,16,350
,瀬原,8,18,370
,徳沢,8,20,390
,白鳥,8,22,430
,塔ヶ崎,8,23,450
,丁切,8,24,450
,三日町,8,26,460
,七日町,8,27,460
,前沢新町,8,27,470
,二十人町,8,28,470
,母体口,8,29,480
,前沢保育所前,8,30,490
,イオン前沢,8,31,510
