出発地,バス停名,出発時,出発分,運賃
&#9733,瀬原,8,0,
,衣川橋,8,2,170
,中尊寺,8,4,220
,花舘,8,5,280
,鈴沢,8,6,280
,平泉駅前,8,8,310
,毛越寺,8,10,310
,祇園,8,12,340
,佐野,8,13,340
,川屋敷,8,14,340
,大佐,8,15,350
,中里新町,8,16,350
,沢田入口,8,17,350
,山目駅前,8,17,370
,中里市民センター前,8,18,370
,山目一丁目,8,19,370
,配志和神社前,8,20,400
,竹山,8,21,400
,一関一高前,8,24,400
,大町角,8,25,440
,大町通り,8,26,440
,一関駅前,8,28,440
