出発地,バス停名,出発時,出発分,運賃
&#9733,瀬原,18,5,
,衣川橋,18,7,170
,中尊寺,18,9,220
,花舘,18,10,280
,鈴沢,18,11,280
,平泉駅前,18,13,310
,毛越寺,18,15,310
,祇園,18,17,340
,佐野,18,18,340
,川屋敷,18,19,340
,大佐,18,20,350
,中里新町,18,21,350
,沢田入口,18,22,350
,山目駅前,18,22,370
,中里市民センター前,18,23,370
,山目一丁目,18,24,370
,配志和神社前,18,25,400
,竹山,18,26,400
,一関一高前,18,29,400
,大町角,18,30,440
,大町通り,18,31,440
,一関駅前,18,33,440
