出発地,バス停名,出発時,出発分,運賃
&#9733,中里市民センター前,9,17,
,山目一丁目,9,18,170
,配志和神社前,9,19,170
,竹山,9,20,170
,一関一高前,9,23,170
,大町角,9,24,250
,大町通り,9,25,250
,一関駅前,9,27,250
