出発地,バス停名,出発時,出発分,運賃
&#9733,沢田入口,17,36,
,中里新町,17,37,170
,大佐,17,38,170
,川屋敷,17,39,170
,佐野,17,40,270
,祇園,17,41,270
,毛越寺,17,43,320
,平泉駅前,17,45,320
,鈴沢,17,47,340
,花舘,17,48,350
,中尊寺,17,49,350
,衣川橋,17,51,350
,瀬原,17,53,350
