出発地,バス停名,出発時,出発分,運賃
&#9733,沢田入口,12,46,
,中里新町,12,47,170
,大佐,12,48,170
,川屋敷,12,49,170
,佐野,12,50,270
,祇園,12,51,270
,毛越寺,12,53,320
,平泉駅前,12,58,320
,鈴沢,13,0,340
,花舘,13,1,350
,中尊寺,13,2,350
,衣川橋,13,4,350
,瀬原,13,6,350
