出発地,バス停名,出発時,出発分,運賃
&#9733,川屋敷,8,4,
,佐野,8,5,170
,祇園,8,6,170
,毛越寺,8,8,250
,平泉駅前,8,10,250
,鈴沢,8,12,280
,花舘,8,13,330
,中尊寺,8,14,330
,衣川橋,8,16,340
,瀬原,8,18,340
,徳沢,8,20,350
,白鳥,8,22,370
,塔ヶ崎,8,23,390
,丁切,8,24,390
,三日町,8,26,410
,七日町,8,27,410
,前沢新町,8,27,430
,二十人町,8,28,430
,母体口,8,29,440
,前沢保育所前,8,30,450
,イオン前沢,8,31,450
