出発地,バス停名,出発時,出発分,運賃
&#9733,配志和神社前,15,33,
,山目一丁目,15,34,
,中里市民センター前,15,35,
,山目駅前,15,36,
,沢田入口,15,36,
,中里新町,15,37,
,大佐,15,38,
,川屋敷,15,39,
,佐野,15,40,
,祇園,15,41,
,毛越寺,15,43,
,平泉駅前,15,45,
,鈴沢,15,47,
,花館,15,48,
,中尊寺,15,49,
,衣川橋,15,51,
,瀬原,15,53,
