出発地,バス停名,出発時,出発分,運賃
&#9733,丁切,12,9,
,三日町,12,11,170
,七日町,12,12,170
,前沢新町,12,12,180
,二十人町,12,13,180
,母体口,12,14,220
,前沢保育所前,12,15,230
,イオン前沢,12,16,280
