出発地,バス停名,出発時,出発分,運賃
&#9733,丁切,13,59,
,三日町,14,1,170
,七日町,14,2,170
,前沢新町,14,2,180
,二十人町,14,3,180
,母体口,14,4,220
,前沢保育所前,14,5,230
,イオン前沢,14,6,280
