出発地,バス停名,出発時,出発分,運賃
&#9733,山目一丁目,14,34,
,中里市民センター前,14,35,170
,山目駅前,14,36,170
,沢田入口,14,36,170
,中里新町,14,37,170
,大佐,14,38,250
,川屋敷,14,39,250
,佐野,14,40,320
,祇園,14,41,320
,毛越寺,14,43,340
,平泉駅前,14,45,340
,鈴沢,14,47,350
,花舘,14,48,350
,中尊寺,14,49,350
,衣川橋,14,51,350
,瀬原,14,53,370
