出発地,バス停名,出発時,出発分,運賃
&#9733,山目一丁目,17,34,
,中里市民センター前,17,35,170
,山目駅前,17,36,170
,沢田入口,17,36,170
,中里新町,17,37,170
,大佐,17,38,250
,川屋敷,17,39,250
,佐野,17,40,320
,祇園,17,41,320
,毛越寺,17,43,340
,平泉駅前,17,45,340
,鈴沢,17,47,350
,花舘,17,48,350
,中尊寺,17,49,350
,衣川橋,17,51,350
,瀬原,17,53,370
