出発地,バス停名,出発時,出発分,運賃
&#9733,山目駅前,8,17,
,中里市民センター前,8,18,170
,山目一丁目,8,19,170
,配志和神社前,8,20,230
,竹山,8,21,230
,一関一高前,8,24,230
,大町角,8,25,320
,大町通り,8,26,320
,一関駅前,8,28,320
