出発地,バス停名,出発時,出発分,運賃
&#9733,山目駅前,7,37,
,中里市民センター前,7,38,170
,山目一丁目,7,39,170
,配志和神社前,7,40,230
,竹山,7,41,230
,一関一高前,7,44,230
,大町角,7,45,320
,大町通り,7,46,320
,一関駅前,7,48,320
