出発地,バス停名,出発時,出発分,運賃
&#9733,大佐,16,38,
,川屋敷,16,39,170
,佐野,16,40,270
,祇園,16,41,270
,毛越寺,16,43,320
,平泉駅前,16,45,320
,鈴沢,16,47,340
,花舘,16,48,350
,中尊寺,16,49,350
,衣川橋,16,51,350
,瀬原,16,53,350
,徳沢,16,55,370
,白鳥,16,57,410
,塔ヶ崎,16,58,430
,丁切,16,59,430
,三日町,17,1,450
,七日町,17,2,450
,前沢新町,17,2,450
,二十人町,17,3,450
,母体口,17,4,460
,前沢保育所前,17,5,470
,イオン前沢,17,8,480
