出発地,バス停名,出発時,出発分,運賃
&#9733,大佐,13,38,
,川屋敷,13,39,170
,佐野,13,40,270
,祇園,13,41,270
,毛越寺,13,43,320
,平泉駅前,13,45,320
,鈴沢,13,47,340
,花舘,13,48,350
,中尊寺,13,49,350
,衣川橋,13,51,350
,瀬原,13,53,350
,徳沢,13,55,370
,白鳥,13,57,410
,塔ヶ崎,13,58,430
,丁切,13,59,430
,三日町,14,1,450
,七日町,14,2,450
,前沢新町,14,2,450
,二十人町,14,3,450
,母体口,14,4,460
,前沢保育所前,14,5,470
,イオン前沢,14,6,480
