出発地,バス停名,出発時,出発分,運賃
&#9733,沢田入口,18,22,
,山目駅前,18,22,170
,中里市民センター前,18,23,170
,山目一丁目,18,24,170
,配志和神社前,18,25,230
,竹山,18,26,230
,一関一高前,18,29,230
,大町角,18,30,320
,大町通り,18,31,320
,一関駅前,18,33,320
