出発地,バス停名,出発時,出発分,運賃
&#9733,衣川橋,14,36,
,中尊寺,14,38,170
,花舘,14,39,220
,鈴沢,14,40,220
,平泉駅前,14,42,250
,毛越寺,14,44,250
,祇園,14,46,310
,佐野,14,47,340
,川屋敷,14,48,340
,大佐,14,49,350
,中里新町,14,50,350
,沢田入口,14,51,350
,山目駅前,14,51,350
,中里市民センター前,14,52,350
,山目一丁目,14,53,350
,配志和神社前,14,54,370
,竹山,14,55,370
,一関一高前,14,58,370
,大町角,14,59,410
,大町通り,15,0,410
,一関駅前,15,2,410
