出発地,バス停名,出発時,出発分,運賃
&#9733,衣川橋,19,7,
,中尊寺,19,9,170
,花舘,19,10,220
,鈴沢,19,11,220
,平泉駅前,19,13,250
,毛越寺,19,15,250
,祇園,19,17,310
,佐野,19,18,340
,川屋敷,19,19,340
,大佐,19,20,350
,中里新町,19,21,350
,沢田入口,19,22,350
,山目駅前,19,22,350
,中里市民センター前,19,23,350
,山目一丁目,19,24,350
,配志和神社前,19,25,370
,竹山,19,26,370
,一関一高前,19,29,370
,大町角,19,30,410
,大町通り,19,31,410
,一関駅前,19,33,410
