出発地,バス停名,出発時,出発分,運賃
&#9733,川屋敷,17,48,
,大佐,17,49,170
,中里新町,17,50,170
,沢田入口,17,51,170
,山目駅前,17,51,250
,中里市民センター前,17,52,250
,山目一丁目,17,53,250
,配志和神社前,17,54,310
,竹山,17,55,310
,一関一高前,17,58,310
,大町角,17,59,340
,大町通り,18,0,340
,一関駅前,18,2,340
