出発地,バス停名,出発時,出発分,運賃
&#9733,川屋敷,19,19,
,大佐,19,20,170
,中里新町,19,21,170
,沢田入口,19,22,170
,山目駅前,19,22,250
,中里市民センター前,19,23,250
,山目一丁目,19,24,250
,配志和神社前,19,25,310
,竹山,19,26,310
,一関一高前,19,29,310
,大町角,19,30,340
,大町通り,19,31,340
,一関駅前,19,33,340
