出発地,バス停名,出発時,出発分,運賃
&#9733,川屋敷,14,48,
,大佐,14,49,170
,中里新町,14,50,170
,沢田入口,14,51,170
,山目駅前,14,51,250
,中里市民センター前,14,52,250
,山目一丁目,14,53,250
,配志和神社前,14,54,310
,竹山,14,55,310
,一関一高前,14,58,310
,大町角,14,59,340
,大町通り,15,0,340
,一関駅前,15,2,340
