出発地,バス停名,出発時,出発分,運賃
&#9733,中尊寺,13,49,
,衣川橋,13,51,170
,瀬原,13,53,220
,徳沢,13,55,280
,白鳥,13,57,340
,塔ヶ崎,13,58,340
,丁切,13,59,340
,三日町,14,1,350
,七日町,14,2,350
,前沢新町,14,2,350
,二十人町,14,3,350
,母体口,14,4,350
,前沢保育所前,14,5,360
,イオン前沢,14,6,370
